timestamp,symbol,price_usd,vol_24h,chg_24h
11-12-2025 05:03,dot,$2.10,"$207,863,737.00",-6.93%
11-12-2025 05:03,dai,$1.00,"$53,249,143.00",0.00%
11-12-2025 02:54,dot,$2.20,"$197,960,246.00",-4.23%
11-12-2025 02:54,uni,$5.62,"$347,959,602.00",-2.75%
11-12-2025 02:54,zec,$404.32,"$791,149,457.00",-6.28%
11-12-2025 02:54,wbtc,"$91,788.00","$239,534,017.00",-0.86%
11-12-2025 02:54,pyusd,$1.00,"$130,373,960.00",-0.03%
11-12-2025 02:54,leo,$9.53,"$833,533.00",-1.04%
11-12-2025 02:54,xrp,$2.05,"$3,805,894,816.00",-3.05%
11-12-2025 02:54,sui,$1.62,"$976,077,569.00",-2.43%
11-12-2025 02:54,aave,$197.00,"$435,953,650.00",-2.87%
11-12-2025 02:54,usd1,$1.00,"$387,231,191.00",0.00%
11-12-2025 02:54,usde,$1.00,"$185,558,180.00",0.03%
11-12-2025 02:54,btc,"$92,026.00","$52,198,973,301.00",-0.75%
11-12-2025 02:54,ton,$1.66,"$91,133,343.00",-0.60%
11-12-2025 02:54,dai,$1.00,"$52,183,018.00",0.10%
11-12-2025 02:54,weth,"$3,327.39","$335,788,167.00",-0.02%
11-12-2025 02:54,sol,$136.62,"$6,593,565,988.00",-1.01%
11-12-2025 02:54,mnt,$1.17,"$176,976,043.00",4.66%
11-12-2025 02:54,figr_heloc,$1.02,"$19,645,313.00",-1.23%
11-12-2025 02:54,bsc-usd,$1.00,"$1,207,678,436.00",0.00%
11-12-2025 02:54,rain,$0.01,"$24,873,915.00",3.20%
11-12-2025 02:54,wbeth,"$3,610.59","$11,800,461.00",0.16%
11-12-2025 02:54,xmr,$401.15,"$181,513,087.00",3.23%
11-12-2025 02:54,eth,"$3,326.13","$31,553,332,038.00",0.11%
11-12-2025 02:54,wlfi,$0.15,"$132,535,338.00",1.21%
11-12-2025 02:54,wbt,$62.87,"$114,622,317.00",1.54%
11-12-2025 02:54,usds,$1.00,"$2,993,721.00",0.01%
11-12-2025 02:54,usdt0,$1.00,"$327,844,893.00",0.05%
11-12-2025 02:54,wsteth,"$4,063.35","$52,494,341.00",0.01%
11-12-2025 02:54,steth,"$3,327.29","$39,370,122.00",0.01%
11-12-2025 02:54,link,$14.12,"$815,408,989.00",-2.34%
11-12-2025 02:54,susde,$1.21,"$71,335,589.00",0.03%
11-12-2025 02:54,tao,$293.52,"$153,585,672.00",-3.02%
11-12-2025 02:54,trx,$0.28,"$658,860,521.00",-0.72%
11-12-2025 02:54,ltc,$84.60,"$509,000,739.00",-1.97%
11-12-2025 02:54,hbar,$0.13,"$159,490,644.00",-3.03%
11-12-2025 02:54,shib,$0.00,"$148,125,313.00",-2.00%
11-12-2025 02:54,ada,$0.45,"$1,035,153,153.00",-3.32%
11-12-2025 02:54,xlm,$0.25,"$171,009,079.00",-1.24%
11-12-2025 02:54,susds,$1.08,"$16,289,913.00",-0.97%
11-12-2025 02:54,bch,$573.53,"$454,786,280.00",-2.02%
11-12-2025 02:54,cc,$0.08,"$14,384,060.00",1.78%
11-12-2025 02:54,bnb,$894.80,"$1,843,190,425.00",-0.51%
11-12-2025 02:54,weeth,"$3,603.28","$10,743,872.00",-0.03%
11-12-2025 02:54,hype,$29.06,"$292,104,826.00",3.96%
11-12-2025 02:54,doge,$0.14,"$1,447,263,236.00",-3.02%
11-12-2025 02:54,cro,$0.10,"$16,825,305.00",-1.98%
11-12-2025 02:54,usdt,$1.00,"$91,089,726,996.00",0.01%
11-12-2025 02:54,cbbtc,"$92,029.00","$482,593,101.00",-0.90%
11-12-2025 02:54,avax,$14.16,"$448,302,078.00",-3.11%
11-12-2025 02:54,usdc,$1.00,"$14,721,624,844.00",-0.10%
11-12-2025 02:41,xmr,$400.32,"$182,237,817.00",3.35%
11-12-2025 02:41,wbt,$62.92,"$114,643,944.00",1.61%
11-12-2025 02:41,cc,$0.07,"$14,388,830.00",0.92%
11-12-2025 02:41,weth,"$3,326.49","$45,159,604.00",-0.19%
11-12-2025 02:41,usds,$1.00,"$3,633,974.00",0.00%
11-12-2025 02:41,dot,$2.20,"$200,049,727.00",-4.05%
11-12-2025 02:41,cbbtc,"$92,105.00","$469,108,085.00",-0.86%
11-12-2025 02:41,usdt,$1.00,"$91,084,179,119.00",0.01%
11-12-2025 02:41,zec,$404.10,"$864,462,156.00",-6.47%
11-12-2025 02:41,avax,$14.17,"$449,317,202.00",-3.10%
11-12-2025 02:41,eth,"$3,325.77","$32,816,322,446.00",-0.22%
11-12-2025 02:41,leo,$9.53,"$830,248.00",-1.05%
11-12-2025 02:41,cro,$0.10,"$17,118,290.00",-2.16%
11-12-2025 02:41,aave,$197.36,"$439,943,995.00",-3.23%
11-12-2025 02:41,btc,"$92,042.00","$52,627,687,592.00",-0.97%
11-12-2025 02:41,hype,$29.12,"$291,966,218.00",4.10%
11-12-2025 02:41,susde,$1.21,"$71,335,433.00",0.02%
11-12-2025 02:41,ton,$1.66,"$91,889,780.00",-0.68%
11-12-2025 02:41,dai,$1.00,"$63,565,818.00",0.02%
11-12-2025 02:41,weeth,"$3,602.56","$10,242,773.00",-0.22%
11-12-2025 02:41,sui,$1.62,"$998,804,789.00",-2.62%
11-12-2025 02:41,wsteth,"$4,062.90","$52,649,886.00",-0.15%
11-12-2025 02:41,steth,"$3,327.58","$40,843,494.00",-0.09%
11-12-2025 02:41,bnb,$895.27,"$1,832,096,136.00",-0.67%
11-12-2025 02:41,wbtc,"$91,978.00","$239,597,946.00",-0.75%
11-12-2025 02:41,xrp,$2.05,"$3,805,366,766.00",-3.12%
11-12-2025 02:41,sol,$136.73,"$6,616,078,675.00",-1.33%
11-12-2025 02:41,bch,$573.23,"$453,927,275.00",-1.90%
11-12-2025 02:41,xlm,$0.25,"$163,690,041.00",-1.49%
11-12-2025 02:41,usde,$1.00,"$185,224,940.00",-0.04%
11-12-2025 02:41,usd1,$1.00,"$365,788,167.00",0.01%
11-12-2025 02:41,usdt0,$1.00,"$268,904,009.00",0.01%
11-12-2025 02:41,ada,$0.45,"$1,063,155,272.00",-3.21%
11-12-2025 02:41,wbeth,"$3,609.72","$11,756,814.00",-0.17%
11-12-2025 02:41,susds,$1.08,"$16,402,348.00",-1.22%
11-12-2025 02:41,mnt,$1.16,"$176,798,355.00",4.21%
11-12-2025 02:41,uni,$5.62,"$350,990,558.00",-2.79%
11-12-2025 02:41,pyusd,$1.00,"$130,640,091.00",-0.01%
11-12-2025 02:41,figr_heloc,$1.02,"$19,645,313.00",-1.23%
11-12-2025 02:41,trx,$0.28,"$657,260,467.00",-0.84%
11-12-2025 02:41,hbar,$0.14,"$164,444,864.00",-3.24%
11-12-2025 02:41,shib,$0.00,"$154,894,735.00",-2.04%
11-12-2025 02:41,rain,$0.01,"$24,930,248.00",3.52%
11-12-2025 02:41,wlfi,$0.15,"$135,235,682.00",1.20%
11-12-2025 02:41,ltc,$84.69,"$527,951,948.00",-1.89%
11-12-2025 02:41,usdc,$1.00,"$14,716,222,827.00",0.01%
11-12-2025 02:41,tao,$294.86,"$151,978,679.00",-2.69%
11-12-2025 02:41,bsc-usd,$1.00,"$1,168,127,523.00",-0.01%
11-12-2025 02:41,doge,$0.14,"$1,450,750,816.00",-3.09%
11-12-2025 02:41,link,$14.14,"$826,494,315.00",-2.33%
11-12-2025 02:22,xlm,$0.25,"$163,488,178.00",-0.96%
11-12-2025 02:22,ton,$1.66,"$91,827,767.00",0.01%
11-12-2025 02:22,doge,$0.14,"$1,444,196,299.00",-2.59%
11-12-2025 02:22,ltc,$85.18,"$509,240,043.00",-0.99%
11-12-2025 02:22,link,$14.22,"$813,399,957.00",-1.79%
11-12-2025 02:22,wbtc,"$92,143.00","$248,591,335.00",-0.53%
11-12-2025 02:22,usdc,$1.00,"$14,705,519,365.00",-0.11%
11-12-2025 02:22,wlfi,$0.15,"$128,625,004.00",2.11%
11-12-2025 02:22,usd1,$1.00,"$366,637,639.00",0.02%
11-12-2025 02:22,figr_heloc,$1.02,"$19,645,313.00",-1.23%
11-12-2025 02:22,shib,$0.00,"$150,561,584.00",-1.84%
11-12-2025 02:22,trx,$0.28,"$661,051,354.00",-0.94%
11-12-2025 02:22,rain,$0.01,"$24,902,297.00",3.66%
11-12-2025 02:22,mnt,$1.16,"$176,879,387.00",4.73%
11-12-2025 02:22,susds,$1.08,"$16,543,048.00",-0.64%
11-12-2025 02:22,uni,$5.66,"$348,000,158.00",-1.94%
11-12-2025 02:22,pyusd,$1.00,"$130,253,442.00",0.00%
11-12-2025 02:22,wbeth,"$3,624.65","$11,937,136.00",0.48%
11-12-2025 02:22,ada,$0.46,"$1,041,827,754.00",-2.65%
11-12-2025 02:22,usdt0,$1.00,"$348,976,161.00",0.01%
11-12-2025 02:22,bsc-usd,$1.00,"$1,331,472,633.00",0.01%
11-12-2025 02:22,hbar,$0.14,"$160,839,021.00",-2.79%
11-12-2025 02:22,sol,$137.29,"$6,594,838,977.00",-0.64%
11-12-2025 02:22,xmr,$399.52,"$181,189,951.00",3.25%
11-12-2025 02:22,usds,$1.00,"$22,417,517.00",-0.02%
11-12-2025 02:22,xrp,$2.05,"$3,813,423,888.00",-2.76%
11-12-2025 02:22,sui,$1.63,"$1,032,551,970.00",-1.64%
11-12-2025 02:22,bch,$575.41,"$456,855,369.00",-1.37%
11-12-2025 02:22,weeth,"$3,614.38","$10,092,323.00",0.33%
11-12-2025 02:22,wsteth,"$4,076.12","$52,469,724.00",0.57%
11-12-2025 02:22,cc,$0.08,"$14,405,377.00",1.46%
11-12-2025 02:22,steth,"$3,338.27","$39,464,353.00",0.51%
11-12-2025 02:22,bnb,$899.16,"$1,851,019,637.00",-0.21%
11-12-2025 02:22,btc,"$92,292.00","$52,031,565,425.00",-0.55%
11-12-2025 02:22,cbbtc,"$92,301.00","$482,038,087.00",-0.30%
11-12-2025 02:22,susde,$1.21,"$71,560,157.00",0.02%
11-12-2025 02:22,usde,$1.00,"$185,558,000.00",-0.03%
11-12-2025 02:22,dai,$1.00,"$64,378,190.00",0.02%
11-12-2025 02:22,eth,"$3,338.22","$31,502,259,632.00",0.42%
11-12-2025 02:22,leo,$9.51,"$658,652.00",-1.02%
11-12-2025 02:22,cro,$0.10,"$16,733,626.00",-1.48%
11-12-2025 02:22,aave,$198.29,"$439,722,935.00",-2.94%
11-12-2025 02:22,hype,$29.15,"$292,476,254.00",4.78%
11-12-2025 02:22,avax,$14.23,"$447,207,060.00",-2.60%
11-12-2025 02:22,usdt,$1.00,"$91,086,580,390.00",0.01%
11-12-2025 02:22,zec,$403.33,"$860,118,239.00",-6.48%
11-12-2025 02:22,weth,"$3,339.36","$121,498,779.00",0.40%
11-12-2025 02:22,dot,$2.21,"$199,588,165.00",-3.51%
11-12-2025 02:22,tao,$297.46,"$150,240,684.00",-1.41%
11-12-2025 02:22,wbt,$63.08,"$114,651,200.00",1.94%
11-12-2025 01:46,wbtc,"$92,327.00","$248,641,860.00",-0.51%
11-12-2025 01:46,xrp,$2.05,"$3,833,654,633.00",-2.72%
11-12-2025 01:46,doge,$0.14,"$1,434,494,535.00",-2.98%
11-12-2025 01:46,avax,$14.25,"$451,847,546.00",-2.51%
11-12-2025 01:46,susds,$1.09,"$16,773,598.00",-0.80%
11-12-2025 01:46,link,$14.28,"$820,351,728.00",-1.54%
11-12-2025 01:46,shib,$0.00,"$146,971,688.00",-1.83%
11-12-2025 01:46,weth,"$3,345.46","$162,114,118.00",0.28%
11-12-2025 01:46,zec,$398.05,"$777,491,469.00",-8.44%
11-12-2025 01:46,steth,"$3,342.45","$40,652,130.00",0.31%
11-12-2025 01:46,bch,$576.60,"$466,236,303.00",-0.86%
11-12-2025 01:46,cc,$0.07,"$14,261,815.00",0.50%
11-12-2025 01:46,figr_heloc,$1.02,"$19,645,313.00",-1.23%
11-12-2025 01:46,rain,$0.01,"$25,055,190.00",3.86%
11-12-2025 01:46,usdt,$1.00,"$91,580,598,347.00",0.02%
11-12-2025 01:46,dai,$1.00,"$58,106,099.00",0.04%
11-12-2025 01:46,cbbtc,"$92,540.00","$490,221,160.00",-0.59%
11-12-2025 01:46,btc,"$92,552.00","$51,869,977,689.00",-0.45%
11-12-2025 01:46,bsc-usd,$1.00,"$1,283,817,830.00",0.03%
11-12-2025 01:46,wsteth,"$4,087.68","$56,131,626.00",0.41%
11-12-2025 01:46,xlm,$0.25,"$164,006,177.00",-0.46%
11-12-2025 01:46,hype,$29.29,"$295,140,256.00",4.17%
11-12-2025 01:46,trx,$0.28,"$660,931,616.00",-1.05%
11-12-2025 01:46,ada,$0.46,"$1,048,167,238.00",-2.78%
11-12-2025 01:46,dot,$2.22,"$201,284,513.00",-3.17%
11-12-2025 01:46,sui,$1.63,"$1,031,353,541.00",-1.89%
11-12-2025 01:46,hbar,$0.14,"$160,957,703.00",-2.39%
11-12-2025 01:46,aave,$198.87,"$446,030,551.00",-3.15%
11-12-2025 01:46,susde,$1.21,"$71,821,707.00",0.01%
11-12-2025 01:46,tao,$298.65,"$152,630,213.00",-1.51%
11-12-2025 01:46,mnt,$1.16,"$175,735,706.00",4.35%
11-12-2025 01:46,eth,"$3,349.00","$31,285,781,432.00",0.41%
11-12-2025 01:46,usd1,$1.00,"$367,238,253.00",0.00%
11-12-2025 01:46,pyusd,$1.00,"$130,583,324.00",-0.01%
11-12-2025 01:46,usds,$1.00,"$21,851,403.00",-0.10%
11-12-2025 01:46,ltc,$85.10,"$526,924,115.00",-1.15%
11-12-2025 01:46,wbt,$63.26,"$136,564,224.00",2.01%
11-12-2025 01:46,usde,$1.00,"$184,965,985.00",-0.02%
11-12-2025 01:46,ton,$1.67,"$91,623,377.00",0.48%
11-12-2025 01:46,leo,$9.50,"$663,714.00",-1.39%
11-12-2025 01:46,usdc,$1.00,"$14,749,512,212.00",-0.09%
11-12-2025 01:46,uni,$5.68,"$351,534,503.00",-1.93%
11-12-2025 01:46,weeth,"$3,624.11","$10,377,880.00",0.32%
11-12-2025 01:46,cro,$0.10,"$16,900,641.00",-1.82%
11-12-2025 01:46,bnb,$897.85,"$1,737,629,510.00",-0.54%
11-12-2025 01:46,wlfi,$0.15,"$134,786,521.00",1.96%
11-12-2025 01:46,xmr,$397.49,"$183,112,188.00",3.77%
11-12-2025 01:46,usdt0,$1.00,"$349,119,931.00",0.04%
11-12-2025 01:46,wbeth,"$3,633.71","$11,880,920.00",0.36%
11-12-2025 01:46,sol,$137.28,"$6,669,079,850.00",-1.16%
11-12-2025 01:25,doge,$0.14,"$1,401,866,495.00",-3.30%
11-12-2025 01:25,mnt,$1.15,"$175,607,174.00",3.96%
11-12-2025 01:25,bsc-usd,$1.00,"$1,411,823,872.00",0.02%
11-12-2025 01:25,wlfi,$0.15,"$132,858,258.00",1.36%
11-12-2025 01:25,xmr,$396.17,"$183,873,796.00",3.14%
11-12-2025 01:25,xrp,$2.04,"$3,803,572,621.00",-3.04%
11-12-2025 01:25,bnb,$894.55,"$1,827,107,247.00",-0.79%
11-12-2025 01:25,cro,$0.10,"$16,693,243.00",-2.26%
11-12-2025 01:25,btc,"$92,250.00","$52,582,622,258.00",-0.38%
11-12-2025 01:25,weeth,"$3,607.18","$10,384,993.00",0.30%
11-12-2025 01:25,dot,$2.20,"$200,997,904.00",-4.00%
11-12-2025 01:25,sol,$136.16,"$6,679,745,948.00",-1.53%
11-12-2025 01:25,usdc,$1.00,"$14,605,983,745.00",-0.11%
11-12-2025 01:25,uni,$5.64,"$350,706,743.00",-2.30%
11-12-2025 01:25,ton,$1.68,"$90,936,334.00",0.92%
11-12-2025 01:25,tao,$296.49,"$151,212,048.00",-1.90%
11-12-2025 01:25,ltc,$84.54,"$522,879,006.00",-1.42%
11-12-2025 01:25,usds,$1.00,"$3,900,828.00",-0.01%
11-12-2025 01:25,leo,$9.51,"$836,494.00",-0.99%
11-12-2025 01:25,ada,$0.45,"$1,045,723,636.00",-3.69%
11-12-2025 01:25,usdt0,$1.00,"$323,733,292.00",0.03%
11-12-2025 01:25,eth,"$3,333.69","$31,732,339,804.00",0.49%
11-12-2025 01:25,link,$14.13,"$808,526,364.00",-2.32%
11-12-2025 01:25,sui,$1.61,"$1,005,651,824.00",-2.55%
11-12-2025 01:25,usd1,$1.00,"$384,951,771.00",0.01%
11-12-2025 01:25,aave,$197.07,"$446,663,529.00",-3.07%
11-12-2025 01:25,wbt,$63.22,"$102,878,983.00",2.29%
11-12-2025 01:25,susde,$1.21,"$71,709,284.00",-0.16%
11-12-2025 01:25,trx,$0.28,"$658,720,599.00",-0.89%
11-12-2025 01:25,hype,$29.34,"$294,781,884.00",4.73%
11-12-2025 01:25,usde,$1.00,"$185,065,823.00",0.01%
11-12-2025 01:25,wsteth,"$4,065.67","$56,482,188.00",0.40%
11-12-2025 01:25,dai,$1.00,"$64,024,017.00",0.04%
11-12-2025 01:25,cbbtc,"$92,170.00","$486,783,167.00",-0.46%
11-12-2025 01:25,rain,$0.01,"$25,153,406.00",3.99%
11-12-2025 01:25,usdt,$1.00,"$91,413,703,954.00",0.02%
11-12-2025 01:25,bch,$576.09,"$465,246,857.00",-0.71%
11-12-2025 01:25,wbeth,"$3,617.08","$11,791,841.00",0.44%
11-12-2025 01:25,cc,$0.07,"$14,292,253.00",0.66%
11-12-2025 01:25,steth,"$3,333.27","$40,694,785.00",0.48%
11-12-2025 01:25,figr_heloc,$1.02,"$19,098,839.00",-1.23%
11-12-2025 01:25,hbar,$0.14,"$160,409,153.00",-2.75%
11-12-2025 01:25,zec,$400.85,"$777,906,462.00",-7.22%
11-12-2025 01:25,shib,$0.00,"$152,111,248.00",-2.17%
11-12-2025 01:25,susds,$1.08,"$16,609,191.00",-0.80%
11-12-2025 01:25,weth,"$3,328.22","$152,127,266.00",0.27%
11-12-2025 01:25,wbtc,"$92,012.00","$241,932,014.00",-0.51%
11-12-2025 01:25,avax,$14.17,"$448,685,777.00",-2.95%
11-12-2025 01:25,xlm,$0.25,"$164,282,883.00",-0.96%
11-12-2025 01:25,pyusd,$1.00,"$129,781,018.00",-0.03%
11-12-2025 00:52,wbtc,"$92,299.00","$255,747,109.00",-0.17%
11-12-2025 00:52,tao,$300.25,"$149,025,257.00",0.13%
11-12-2025 00:52,avax,$14.33,"$454,539,782.00",-1.46%
11-12-2025 00:52,figr_heloc,$1.02,"$19,098,839.00",-1.23%
11-12-2025 00:52,shib,$0.00,"$147,272,470.00",-0.49%
11-12-2025 00:52,doge,$0.15,"$1,371,018,722.00",-1.72%
11-12-2025 00:52,mnt,$1.16,"$175,736,463.00",4.81%
11-12-2025 00:52,usdt,$1.00,"$92,350,357,929.00",0.02%
11-12-2025 00:52,wbeth,"$3,644.56","$11,690,665.00",2.03%
11-12-2025 00:52,bch,$576.16,"$468,795,108.00",-0.54%
11-12-2025 00:52,usd1,$1.00,"$361,306,070.00",0.02%
11-12-2025 00:52,wlfi,$0.15,"$126,506,909.00",3.04%
11-12-2025 00:52,usde,$1.00,"$186,403,059.00",0.10%
11-12-2025 00:52,usds,$1.00,"$22,896,566.00",-0.07%
11-12-2025 00:52,weth,"$3,355.26","$175,846,809.00",1.83%
11-12-2025 00:52,eth,"$3,356.93","$33,440,825,157.00",1.55%
11-12-2025 00:52,wsteth,"$4,097.24","$57,300,482.00",1.85%
11-12-2025 00:52,susds,$1.07,"$19,062,774.00",-0.27%
11-12-2025 00:52,aave,$199.71,"$453,796,677.00",-1.91%
11-12-2025 00:52,sui,$1.63,"$957,717,959.00",-0.83%
11-12-2025 00:52,dai,$1.00,"$58,887,961.00",0.02%
11-12-2025 00:52,link,$14.34,"$793,572,819.00",0.28%
11-12-2025 00:52,leo,$9.50,"$846,678.00",-1.37%
11-12-2025 00:52,xlm,$0.25,"$162,752,616.00",0.15%
11-12-2025 00:52,cc,$0.07,"$14,177,145.00",1.48%
11-12-2025 00:52,steth,"$3,354.94","$40,955,051.00",1.57%
11-12-2025 00:52,bsc-usd,$1.00,"$1,323,281,245.00",0.08%
11-12-2025 00:52,rain,$0.01,"$25,369,009.00",4.58%
11-12-2025 00:52,ton,$1.69,"$91,338,167.00",2.75%
11-12-2025 00:52,usdt0,$1.00,"$281,925,379.00",-0.04%
11-12-2025 00:52,zec,$406.11,"$786,519,032.00",-4.08%
11-12-2025 00:52,ada,$0.46,"$1,060,083,855.00",-1.74%
11-12-2025 00:52,uni,$5.74,"$356,842,854.00",-0.28%
11-12-2025 00:52,hbar,$0.14,"$159,305,269.00",-0.95%
11-12-2025 00:52,cro,$0.10,"$16,504,347.00",-1.05%
11-12-2025 00:52,xmr,$396.94,"$184,615,724.00",3.55%
11-12-2025 00:52,hype,$29.75,"$293,147,484.00",7.40%
11-12-2025 00:52,pyusd,$1.00,"$130,591,394.00",0.00%
11-12-2025 00:52,susde,$1.21,"$71,202,039.00",0.02%
11-12-2025 00:52,trx,$0.28,"$675,584,005.00",-0.74%
11-12-2025 00:52,btc,"$92,599.00","$53,328,314,084.00",0.05%
11-12-2025 00:52,xrp,$2.05,"$3,810,367,383.00",-2.05%
11-12-2025 00:52,bnb,$900.13,"$1,859,399,924.00",0.41%
11-12-2025 00:52,dot,$2.23,"$198,027,367.00",-1.99%
11-12-2025 00:52,wbt,$63.54,"$149,864,931.00",3.09%
11-12-2025 00:52,weeth,"$3,633.65","$10,166,758.00",1.85%
11-12-2025 00:52,cbbtc,"$92,494.00","$491,701,094.00",-0.04%
11-12-2025 00:52,ltc,$85.22,"$506,400,556.00",0.13%
11-12-2025 00:52,usdc,$1.00,"$14,778,647,679.00",-0.10%
11-12-2025 00:52,sol,$137.83,"$6,744,380,273.00",0.40%
11-12-2025 00:30,eth,"$3,360.16","$32,427,201,907.00",0.84%
11-12-2025 00:30,xlm,$0.25,"$162,479,257.00",-0.38%
11-12-2025 00:30,tao,$301.24,"$152,778,266.00",-0.46%
11-12-2025 00:30,figr_heloc,$1.02,"$19,098,839.00",-1.23%
11-12-2025 00:30,usdc,$1.00,"$14,799,905,808.00",-0.09%
11-12-2025 00:30,shib,$0.00,"$149,967,413.00",-0.53%
11-12-2025 00:30,weeth,"$3,646.62","$10,205,193.00",1.04%
11-12-2025 00:30,bsc-usd,$1.00,"$1,343,413,397.00",-0.04%
11-12-2025 00:30,usds,$1.00,"$21,854,007.00",0.04%
11-12-2025 00:30,dot,$2.25,"$199,626,288.00",-1.87%
11-12-2025 00:30,doge,$0.15,"$1,371,208,728.00",-2.35%
11-12-2025 00:30,wbeth,"$3,650.65","$11,581,999.00",0.99%
11-12-2025 00:30,avax,$14.37,"$456,125,961.00",-1.66%
11-12-2025 00:30,usdt,$1.00,"$92,390,691,918.00",0.02%
11-12-2025 00:30,trx,$0.28,"$674,564,809.00",-1.04%
11-12-2025 00:30,usde,$1.00,"$189,242,726.00",0.02%
11-12-2025 00:30,bch,$575.25,"$463,587,254.00",-1.05%
11-12-2025 00:30,xrp,$2.06,"$3,800,896,300.00",-2.43%
11-12-2025 00:30,wlfi,$0.15,"$126,692,139.00",2.01%
11-12-2025 00:30,ltc,$85.63,"$513,203,915.00",-0.25%
11-12-2025 00:30,bnb,$900.20,"$1,891,264,893.00",-0.94%
11-12-2025 00:30,wsteth,"$4,112.16","$57,946,942.00",1.07%
11-12-2025 00:30,usdt0,$1.00,"$342,957,969.00",0.10%
11-12-2025 00:30,wbt,$63.56,"$149,581,344.00",2.45%
11-12-2025 00:30,cc,$0.07,"$13,997,804.00",1.64%
11-12-2025 00:30,mnt,$1.16,"$175,381,712.00",3.97%
11-12-2025 00:30,cbbtc,"$92,525.00","$493,392,321.00",-0.64%
11-12-2025 00:30,usd1,$1.00,"$375,478,309.00",0.00%
11-12-2025 00:30,hype,$29.47,"$289,180,559.00",5.29%
11-12-2025 00:30,dai,$1.00,"$59,201,831.00",0.10%
11-12-2025 00:30,aave,$200.26,"$454,283,647.00",-2.21%
11-12-2025 00:30,cro,$0.10,"$16,488,687.00",-1.42%
11-12-2025 00:30,hbar,$0.14,"$161,112,845.00",-1.04%
11-12-2025 00:30,susds,$1.08,"$19,364,576.00",-0.54%
11-12-2025 00:30,btc,"$92,444.00","$53,848,146,813.00",-0.76%
11-12-2025 00:30,xmr,$400.20,"$185,126,005.00",4.10%
11-12-2025 00:30,steth,"$3,362.74","$42,773,233.00",1.03%
11-12-2025 00:30,pyusd,$1.00,"$128,619,493.00",0.06%
11-12-2025 00:30,zec,$407.97,"$866,399,522.00",-4.33%
11-12-2025 00:30,weth,"$3,368.62","$298,835,817.00",1.09%
11-12-2025 00:30,uni,$5.74,"$358,594,688.00",-1.12%
11-12-2025 00:30,sui,$1.64,"$1,005,921,674.00",-0.87%
11-12-2025 00:30,ada,$0.46,"$1,064,102,976.00",-3.01%
11-12-2025 00:30,susde,$1.21,"$72,012,092.00",0.04%
11-12-2025 00:30,ton,$1.69,"$91,492,696.00",2.05%
11-12-2025 00:30,link,$14.41,"$793,435,464.00",-0.44%
11-12-2025 00:30,rain,$0.01,"$25,213,639.00",4.06%
11-12-2025 00:30,leo,$9.50,"$859,363.00",-1.16%
11-12-2025 00:30,wbtc,"$92,494.00","$262,643,930.00",-0.53%
11-12-2025 00:30,sol,$137.97,"$6,754,014,335.00",-1.33%
10-12-2025 23:57,bsc-usd,$1.00,"$1,337,989,369.00",0.01%
10-12-2025 23:57,sui,$1.66,"$971,745,673.00",-0.57%
10-12-2025 23:57,leo,$9.49,"$855,635.00",-1.66%
10-12-2025 23:57,link,$14.50,"$786,722,237.00",0.14%
10-12-2025 23:57,mnt,$1.17,"$181,427,567.00",4.74%
10-12-2025 23:57,rain,$0.01,"$24,978,515.00",3.81%
10-12-2025 23:57,ltc,$85.74,"$514,995,981.00",-0.19%
10-12-2025 23:57,ada,$0.46,"$1,093,753,268.00",-2.32%
10-12-2025 23:57,uni,$5.78,"$352,627,449.00",-0.33%
10-12-2025 23:57,xlm,$0.25,"$166,353,672.00",0.14%
10-12-2025 23:57,zec,$405.90,"$846,918,363.00",-5.05%
10-12-2025 23:57,xmr,$399.95,"$185,319,797.00",4.07%
10-12-2025 23:57,ton,$1.68,"$88,274,004.00",1.81%
10-12-2025 23:57,usdt0,$1.00,"$298,477,223.00",0.06%
10-12-2025 23:57,hype,$29.40,"$282,225,679.00",4.10%
10-12-2025 23:57,susds,$1.08,"$15,856,547.00",0.17%
10-12-2025 23:57,cro,$0.10,"$17,512,602.00",-0.92%
10-12-2025 23:57,aave,$200.92,"$454,229,370.00",-1.25%
10-12-2025 23:57,weth,"$3,361.67","$283,148,731.00",1.11%
10-12-2025 23:57,pyusd,$1.00,"$119,058,050.00",0.00%
10-12-2025 23:57,cc,$0.08,"$13,450,066.00",2.97%
10-12-2025 23:57,btc,"$92,528.00","$51,406,195,570.00",-0.63%
10-12-2025 23:57,cbbtc,"$92,914.00","$467,850,779.00",-0.17%
10-12-2025 23:57,susde,$1.21,"$71,756,163.00",0.02%
10-12-2025 23:57,usde,$1.00,"$186,849,312.00",-0.07%
10-12-2025 23:57,usds,$1.00,"$4,162,973.00",0.09%
10-12-2025 23:57,bnb,$899.78,"$1,802,842,316.00",-0.94%
10-12-2025 23:57,steth,"$3,361.28","$40,768,540.00",1.21%
10-12-2025 23:57,hbar,$0.14,"$163,767,456.00",-0.45%
10-12-2025 23:57,bch,$577.60,"$478,121,119.00",-0.66%
10-12-2025 23:57,xrp,$2.07,"$3,725,952,392.00",-1.97%
10-12-2025 23:57,tao,$301.25,"$143,842,001.00",-0.43%
10-12-2025 23:57,wbt,$63.62,"$132,572,187.00",2.49%
10-12-2025 23:57,wlfi,$0.16,"$133,609,355.00",1.06%
10-12-2025 23:57,avax,$14.50,"$456,615,234.00",-0.65%
10-12-2025 23:57,usdt,$1.00,"$90,757,128,810.00",0.02%
